trial,local_us,latency
1006,1747604565179052,12591
1007,1747604565191657,15331
1008,1747604565207001,16587
1009,1747604565223600,16938
1010,1747604565240552,16690
1011,1747604565257255,21795
1012,1747604565279063,16888
1013,1747604565295964,17724
1014,1747604565313702,16524
1015,1747604565330239,15674
1016,1747604565345927,23324
1017,1747604565369264,27590
1018,1747604565396868,21995
1019,1747604565418876,10842
1020,1747604565429732,21870
1021,1747604565451615,22744
1022,1747604565474373,11202
1023,1747604565485587,17556
1024,1747604565503156,21509
1025,1747604565524679,23006
1026,1747604565547698,16095
1027,1747604565563807,16536
1028,1747604565580355,22094
1029,1747604565602462,17026
1030,1747604565619502,22709
1031,1747604565642223,12307
1032,1747604565654544,16900
1033,1747604565671456,16799
1034,1747604565688268,22023
1035,1747604565710305,21722
1036,1747604565732039,21696
1037,1747604565753748,19255
1038,1747604565773017,17053
1039,1747604565790083,15787
1040,1747604565805883,22155
1041,1747604565828051,18571
1042,1747604565846635,13971
1043,1747604565860620,20700
1044,1747604565881334,22886
1045,1747604565904233,30927
1046,1747604565935174,21316
1047,1747604565956503,16648
1048,1747604565973165,16126
1049,1747604565989303,18317
1050,1747604566007633,16976
1051,1747604566024623,17105
1052,1747604566041741,15868
1053,1747604566057622,16958
1054,1747604566074593,12723
1055,1747604566087330,21993
1056,1747604566109336,19697
1057,1747604566129046,16705
1058,1747604566145772,25551
1059,1747604566171336,23296
1060,1747604566194645,15495
1061,1747604566210154,20392
1062,1747604566230560,20023
1063,1747604566250596,11618
1064,1747604566262227,14614
1065,1747604566276855,16652
1066,1747604566293521,18411
1067,1747604566311946,16557
1068,1747604566328517,12632
1069,1747604566341162,23282
1070,1747604566364458,23196
1071,1747604566387667,16484
1072,1747604566404165,18182
1073,1747604566422360,22292
1074,1747604566444665,11021
1075,1747604566455700,11197
1076,1747604566466911,28087
1077,1747604566495010,17685
1078,1747604566512709,17546
1079,1747604566530268,15713
1080,1747604566545995,16364
1081,1747604566562372,23239
1082,1747604566585625,22166
1083,1747604566607804,22015
1084,1747604566629833,16313
1085,1747604566646160,21731
1086,1747604566667904,27728
1087,1747604566695646,23976
1088,1747604566719634,20570
1089,1747604566740218,22157
1090,1747604566762388,12704
1091,1747604566775106,21947
1092,1747604566797067,23506
1093,1747604566820586,8707
1094,1747604566829306,11620
1095,1747604566840939,16183
1096,1747604566857136,22286
1097,1747604566879436,22662
1098,1747604566902112,13130
1099,1747604566915256,20819
1100,1747604566936088,22216
1101,1747604566958318,24249
1102,1747604566982580,12495
1103,1747604566995089,11986
1104,1747604567007087,15314
1105,1747604567022414,16672
1106,1747604567039100,12489
