trial,sent_us,recv_us,latency_us
712,1747593833388909,1747593833389355,446
713,1747593833488911,1747593833501673,12762
714,1747593833588911,1747593833593074,4163
715,1747593833688906,1747593833696004,7098
716,1747593833788911,1747593833809887,20976
717,1747593833888915,1747593833901382,12467
718,1747593833988920,1747593834062502,73582
719,1747593834088901,1747593834112757,23856
720,1747593834188907,1747593834200048,11141
721,1747593834288897,1747593834307054,18157
722,1747593834388914,1747593834391259,2345
723,1747593834488944,1747593834529161,40217
724,1747593834588908,1747593834628829,39921
725,1747593834688909,1747593834703342,14433
726,1747593834788904,1747593834797222,8318
727,1747593834888897,1747593834900000,11103
728,1747593835017225,1747593835020555,3330
729,1747593835088909,1747593835104802,15893
730,1747593835188914,1747593835195033,6119
731,1747593835288898,1747593835294382,5484
732,1747593835388909,1747593835404162,15253
