trial,sent_us,recv_us,latency_us
632,1747599868911813,1747599868924009,12196
633,1747599868913627,1747599868924126,10499
634,1747599868914224,1747599868924218,9994
635,1747599868914522,1747599868924309,9787
636,1747599868914821,1747599868924399,9578
637,1747599868915119,1747599868924482,9363
638,1747599868915425,1747599868924564,9139
639,1747599868916162,1747599868924645,8483
640,1747599868916480,1747599868924727,8247
641,1747599868916781,1747599868924807,8026
642,1747599868917080,1747599868924888,7808
643,1747599868917385,1747599868924974,7589
644,1747599868917683,1747599868925062,7379
645,1747599868918311,1747599868925144,6833
646,1747599868918657,1747599868929082,10425
647,1747599868918959,1747599868930581,11622
648,1747599868921359,1747599868930697,9338
649,1747599868922552,1747599868930784,8232
650,1747599868922851,1747599868930862,8011
651,1747599868923149,1747599868930957,7808
652,1747599868923455,1747599868931039,7584
653,1747599868923887,1747599868931116,7229
654,1747599868924210,1747599868931196,6986
655,1747599868924516,1747599868931281,6765
656,1747599868924815,1747599868931356,6541
657,1747599868925113,1747599868931430,6317
658,1747599868925418,1747599868931523,6105
659,1747599868925717,1747599868931609,5892
660,1747599868926015,1747599868931685,5670
661,1747599868926749,1747599868931758,5009
662,1747599868927101,1747599868936616,9515
663,1747599868927415,1747599868936830,9415
664,1747599868927713,1747599868936994,9281
665,1747599868929204,1747599868937146,7942
666,1747599868930403,1747599868937305,6902
667,1747599868932059,1747599868937415,5356
668,1747599868932358,1747599868937495,5137
669,1747599868932656,1747599868937571,4915
670,1747599868932954,1747599868937662,4708
671,1747599868933260,1747599868937743,4483
672,1747599868933559,1747599868937823,4264
673,1747599868933857,1747599868937898,4041
674,1747599868934390,1747599868937971,3581
675,1747599868935011,1747599868938044,3033
676,1747599868935362,1747599868938118,2756
677,1747599868935664,1747599868938192,2528
678,1747599868935962,1747599868938276,2314
679,1747599868936260,1747599868938350,2090
680,1747599868939228,1747599868956170,16942
681,1747599868945834,1747599868956663,10829
682,1747599868948826,1747599868956772,7946
683,1747599868950931,1747599868956877,5946
684,1747599868951237,1747599868956958,5721
685,1747599868951535,1747599868957038,5503
686,1747599868951833,1747599868957115,5282
687,1747599868952131,1747599868957195,5064
688,1747599868952430,1747599868957294,4864
689,1747599868952863,1747599868957371,4508
690,1747599868953181,1747599868957445,4264
691,1747599868953491,1747599868957517,4026
692,1747599868953789,1747599868957590,3801
693,1747599868954088,1747599868957662,3574
694,1747599868954386,1747599868957737,3351
695,1747599868955046,1747599868968027,12981
696,1747599868955412,1747599868971813,16401
697,1747599868955718,1747599868971956,16238
698,1747599868956016,1747599868972049,16033
699,1747599868956314,1747599868972132,15818
700,1747599868956612,1747599868972216,15604
701,1747599868956911,1747599868972333,15422
702,1747599868957813,1747599868972418,14605
703,1747599868959311,1747599868972498,13187
704,1747599868960504,1747599868972577,12073
705,1747599868960803,1747599868972657,11854
706,1747599868961101,1747599868972735,11634
707,1747599868961407,1747599868972812,11405
708,1747599868961705,1747599868972891,11186
709,1747599868962004,1747599868972968,10964
710,1747599868962302,1747599868973045,10743
711,1747599868962600,1747599868973122,10522
712,1747599868962899,1747599868973200,10301
713,1747599868963197,1747599868973291,10094
714,1747599868963502,1747599868973368,9866
715,1747599868963800,1747599868973459,9659
716,1747599868964099,1747599868973534,9435
717,1747599868964397,1747599868973609,9212
718,1747599868966371,1747599868973684,7313
719,1747599868968525,1747599868976040,7515
720,1747599868968857,1747599868976276,7419
721,1747599868969162,1747599868976471,7309
722,1747599868969467,1747599868976656,7189
723,1747599868969873,1747599868978108,8235
724,1747599868970203,1747599868978262,8059
725,1747599868970540,1747599868978348,7808
726,1747599868970845,1747599868978427,7582
727,1747599868971142,1747599868978503,7361
728,1747599868971445,1747599868978578,7133
729,1747599868971742,1747599868978652,6910
730,1747599868972038,1747599868978725,6687
