trial,local_us,remote_us,latency_us,delta_local_us,delta_remote_us,error_us
4733,202238359,1747579019618264,5444,18000,14812,-3188
4734,202252359,1747579019648022,16310,14000,29758,15758
4735,202278359,1747579019658140,6568,26000,10118,-15882
4736,202294359,1747579019674132,6079,16000,15992,-8
4737,202310359,1747579019704892,16585,16000,30760,14760
4738,202336359,1747579019715209,4841,26000,10317,-15683
4739,202350359,1747579019730000,5295,14000,14791,791
4740,202364359,1747579019943814,271007,14000,213814,199814
4741,202644359,1747579020026712,7638,280000,82898,-197102
4742,202660359,1747579020044027,8036,16000,17315,1315
4743,202678359,1747579020091989,27828,18000,47962,29962
4744,202714359,1747579020404108,333344,36000,312119,276119
4745,203056359,1747579020585059,195278,342000,180951,-161049
4746,203260359,1747579020828810,197188,204000,243751,39751
4747,203466359,1747579021079405,193302,206000,250595,44595
4748,203668359,1747579021051908,7815,202000,18446744073709524119,-229497
4749,203684359,1747579021063749,5172,16000,11841,-4159
4750,203698359,1747579021085189,9877,14000,21440,7440
4751,203716359,1747579021420784,352682,18000,335595,317595
4752,204078359,1747579021605429,195698,362000,184645,-177355
4753,204282359,1747579021879319,198593,204000,273890,69890
4754,204490359,1747579022066906,197563,208000,187587,-20413
4755,204696359,1747579022332074,194934,206000,265168,59168
4756,204900359,1747579022330352,39198,204000,18446744073709549894,-205722
4757,204948359,1747579022332543,8205,48000,2191,-45809
4758,204966359,1747579022661134,331592,18000,328591,310591
4759,205306359,1747579022854725,196580,340000,193591,-146409
4760,205512359,1747579023117427,195213,206000,262702,56702
4761,205716359,1747579023096632,6279,204000,18446744073709530821,-224795
4762,205732359,1747579023115382,7350,16000,18750,2750
4763,205748359,1747579023470320,369278,16000,354938,338938
4764,206126359,1747579023566276,45245,378000,95956,-282044
4765,206180359,1747579023563182,7759,54000,18446744073709548522,-57094
4766,206196359,1747579023576740,5879,16000,13558,-2442
4767,206210359,1747579023593424,9503,14000,16684,2684
4768,206228359,1747579023648196,33007,18000,54772,36772
4769,206270359,1747579023934701,259332,42000,286505,244505
4770,206538359,1747579024170450,193015,268000,235749,-32251
4771,206740359,1747579024121342,6339,202000,18446744073709502508,-251108
4772,206756359,1747579024162561,24024,16000,41219,25219
4773,206790359,1747579024506066,350797,34000,343505,309505
4774,207150359,1747579024692334,198173,360000,186268,-173732
4775,207358359,1747579024952402,194434,208000,260068,52068
4776,207562359,1747579024943863,7062,204000,18446744073709543077,-212539
4777,207578359,1747579025370742,382002,16000,426879,410879
4778,207970359,1747579025354428,8144,392000,18446744073709535302,-408314
4779,207988359,1747579025391020,21151,18000,36592,18592
4780,208018359,1747579025398483,8009,30000,7463,-22537
4781,208036359,1747579025415624,5158,18000,17141,-859
4782,208050359,1747579025446172,16337,14000,30548,16548
4783,208076359,1747579025457007,6400,26000,10835,-15165
4784,208092359,1747579025480597,12119,16000,23590,7590
4785,208114359,1747579025500521,10115,22000,19924,-2076
4786,208134359,1747579025520612,10542,20000,20091,91
4787,208154359,1747579025533762,5766,20000,13150,-6850
4788,208168359,1747579025560120,14208,14000,26358,12358
4789,208192359,1747579025571992,6123,24000,11872,-12128
4790,208208359,1747579025591649,8571,16000,19657,3657
4791,208226359,1747579025620742,15704,18000,29093,11093
4792,208250359,1747579025631495,6407,24000,10753,-13247
4793,208266359,1747579025645597,5119,16000,14102,-1898
4794,208280359,1747579025676671,17204,14000,31074,17074
4795,208306359,1747579025688585,7872,26000,11914,-14086
4796,208322359,1747579025702226,6350,16000,13641,-2359
4797,208338359,1747579025733458,16225,16000,31232,15232
4798,208364359,1747579025748818,9407,26000,15360,-10640
4799,208382359,1747579025761926,6342,18000,13108,-4892
4800,208398359,1747579025835101,44260,16000,73175,57175
4801,208452359,1747579025835284,8339,54000,183,-53817
4802,208470359,1747579025883850,28921,18000,48566,30566
4803,208508359,1747579025893455,9045,38000,9605,-28395
4804,208526359,1747579025910821,10469,18000,17366,-634
4805,208546359,1747579025968163,34076,20000,57342,37342
4806,208590359,1747579025996224,23410,44000,28061,-15939
4807,208622359,1747579026004262,8680,32000,8038,-23962
4808,208640359,1747579026022938,8129,18000,18676,676
4809,208658359,1747579026061739,22030,18000,38801,20801
4810,208690359,1747579026079848,12646,32000,18109,-13891
4811,208712359,1747579026123799,28876,22000,43951,21951
4812,208750359,1747579026133901,8250,38000,10102,-27898
4813,208768359,1747579026151749,10340,18000,17848,-152
4814,208788359,1747579026171066,7365,20000,19317,-683
4815,208804359,1747579026184260,6225,16000,13194,-2806
4816,208820359,1747579026263611,48578,16000,79351,63351
4817,208878359,1747579026258307,6270,58000,18446744073709546312,-63304
4818,208894359,1747579026277822,9328,16000,19515,3515
4819,208912359,1747579026297980,9998,18000,20158,2158
4820,208932359,1747579026316374,9047,20000,18394,-1606
4821,208950359,1747579026331800,7566,18000,15426,-2574
4822,208966359,1747579026362930,19297,16000,31130,15130
4823,208994359,1747579026372781,4683,28000,9851,-18149
4824,209008359,1747579026422215,28392,14000,49434,35434
4825,209046359,1747579026426620,5612,38000,4405,-33595
4826,209060359,1747579026440211,6121,14000,13591,-409
4827,209076359,1747579026481125,22830,16000,40914,24914
4828,209108359,1747579026493164,9534,32000,12039,-19961
4829,209126359,1747579026506605,6215,18000,13441,-4559
4830,209142359,1747579026533777,13625,16000,27172,11172
4831,209164359,1747579026544603,6396,22000,10826,-11174
4832,209180359,1747579026568512,11842,16000,23909,7909
4833,209200359,1747579026602358,20895,20000,33846,13846
4834,209230359,1747579026617540,10925,30000,15182,-14818
4835,209250359,1747579026633124,7899,20000,15584,-4416
4836,209266359,1747579026659234,14478,16000,26110,10110
4837,209290359,1747579026670340,6296,24000,11106,-12894
4838,209306359,1747579026685722,5923,16000,15382,-618
4839,209320359,1747579026720581,19186,14000,34859,20859
4840,209348359,1747579026729036,8437,28000,8455,-19545
4841,209366359,1747579026749065,7598,18000,20029,2029
4842,209382359,1747579026781514,18479,16000,32449,16449
4843,209410359,1747579026790515,6157,28000,9001,-18999
4844,209426359,1747579026812186,10046,16000,21671,5671
4845,209446359,1747579026845985,18785,20000,33799,13799
4846,209474359,1747579026854725,5929,28000,8740,-19260
4847,209488359,1747579026875231,10384,14000,20506,6506
4848,209508359,1747579027158718,295081,20000,283487,263487
4849,209812359,1747579027228645,30564,304000,69927,-234073
4850,209852359,1747579027232110,6373,40000,3465,-36535
4851,209868359,1747579027248589,6226,16000,16479,479
4852,209884359,1747579027332279,52425,16000,83690,67690
4853,209946359,1747579027326798,6566,62000,18446744073709546135,-67481
4854,209962359,1747579027344862,9026,16000,18064,2064
4855,209980359,1747579027372756,14460,18000,27894,9894
4856,210004359,1747579027555868,210993,24000,183112,159112
4857,210224359,1747579027645241,33149,220000,89373,-130627
4858,210266359,1747579027645758,6103,42000,517,-41483
4859,210282359,1747579027666716,9081,16000,20958,4958
4860,210300359,1747579027685022,9194,18000,18306,306
4861,210318359,1747579027697924,6075,18000,12902,-5098
4862,210334359,1747579027716889,7997,16000,18965,2965
4863,210352359,1747579027746136,16234,18000,29247,11247
4864,210378359,1747579027758085,6141,26000,11949,-14051
4865,210394359,1747579027773577,5708,16000,15492,-508
4866,210408359,1747579028004958,214812,14000,231381,217381
4867,210632359,1747579028019650,11241,224000,14692,-209308
4868,210652359,1747579028034163,7307,20000,14513,-5487
4869,210668359,1747579028193203,159166,16000,159040,143040
4870,210836359,1747579028244271,25116,168000,51068,-116932
4871,210870359,1747579028253526,7920,34000,9255,-24745
4872,210886359,1747579028269438,8129,16000,15912,-88
4873,210904359,1747579028296812,14472,18000,27374,9374
4874,210928359,1747579028320506,14458,24000,23694,-306
4875,210952359,1747579028331870,5207,24000,11364,-12636
4876,210966359,1747579028394852,38883,14000,62982,48982
4877,211014359,1747579028394983,6586,48000,131,-47869
4878,211030359,1747579028410801,6450,16000,15818,-182
4879,211046359,1747579028437370,13207,16000,26569,10569
4880,211068359,1747579028449831,7264,22000,12461,-9539
4881,211084359,1747579028465527,7061,16000,15696,-304
4882,211100359,1747579028496650,16901,16000,31123,15123
4883,211126359,1747579028506116,6931,26000,9466,-16534
4884,211142359,1747579028524283,7505,16000,18167,2167
4885,211158359,1747579028561839,22060,16000,37556,21556
4886,211190359,1747579028569758,5244,32000,7919,-24081
4887,211204359,1747579028591991,10840,14000,22233,8233
4888,211224359,1747579028633865,26063,20000,41874,21874
4889,211260359,1747579028639886,5897,36000,6021,-29979
4890,211274359,1747579028809828,170392,14000,169942,155942
4891,211454359,1747579028845409,14254,180000,35581,-144419
4892,211478359,1747579028858349,6048,24000,12940,-11060
4893,211494359,1747579028875884,7378,16000,17535,1535
4894,211510359,1747579028904049,14634,16000,28165,12165
4895,211534359,1747579028916735,8530,24000,12686,-11314
4896,211552359,1747579028930592,4495,18000,13857,-4143
4897,211566359,1747579028963262,17777,14000,32670,18670
4898,211592359,1747579028980950,12158,26000,17688,-8312
4899,211614359,1747579029040455,36887,22000,59505,37505
4900,211660359,1747579029043544,7836,46000,3089,-42911
4901,211676359,1747579029056981,6076,16000,13437,-2563
4902,211692359,1747579029083358,13175,16000,26377,10377
4903,211714359,1747579029098041,9347,22000,14683,-7317
4904,211732359,1747579029112116,5557,18000,14075,-3925
4905,211746359,1747579029142402,16285,14000,30286,16286
4906,211772359,1747579029153142,6132,26000,10740,-15260
4907,211788359,1747579029169392,6527,16000,16250,250
4908,211804359,1747579029202941,22463,16000,33549,17549
4909,211836359,1747579029216687,6632,32000,13746,-18254
4910,211852359,1747579029232148,6218,16000,15461,-539
4911,211868359,1747579029258305,12928,16000,26157,10157
4912,211890359,1747579029271087,6842,22000,12782,-9218
4913,211906359,1747579029285618,5822,16000,14531,-1469
4914,211920359,1747579029313942,14643,14000,28324,14324
4915,211944359,1747579029324747,8142,24000,10805,-13195
4916,211962359,1747579029342752,6798,18000,18005,5
4917,211978359,1747579029575215,282817,16000,232463,216463
4918,212270359,1747579029667374,17892,292000,92159,-199841
4919,212296359,1747579029676799,6027,26000,9425,-16575
4920,212312359,1747579029695062,7514,16000,18263,2263
4921,212328359,1747579029725319,17462,16000,30257,14257
4922,212354359,1747579029735119,7743,26000,9800,-16200
4923,212370359,1747579029786349,29520,16000,51230,35230
4924,212408359,1747579029790960,7489,38000,4611,-33389
4925,212424359,1747579029806723,7312,16000,15763,-237
4926,212440359,1747579029838014,17679,16000,31291,15291
4927,212466359,1747579029846245,5624,26000,8231,-17769
4928,212480359,1747579029859970,5454,14000,13725,-275
4929,212494359,1747579029898774,21800,14000,38804,24804
4930,212524359,1747579029917320,14391,30000,18546,-11454
4931,212548359,1747579029929048,6786,24000,11728,-12272
4932,212564359,1747579029974745,26054,16000,45697,29697
4933,212600359,1747579029980646,5845,36000,5901,-30099
4934,212614359,1747579030018735,21666,14000,38089,24089
4935,212644359,1747579030026444,7034,30000,7709,-22291
4936,212660359,1747579030040157,5613,16000,13713,-2287
4937,212674359,1747579030075259,19553,14000,35102,21102
4938,212702359,1747579030081383,5009,28000,6124,-21876
4939,212716359,1747579030094749,4440,14000,13366,-634
4940,212730359,1747579030133427,21020,14000,38678,24678
4941,212760359,1747579030146260,11320,30000,12833,-17167
4942,212780359,1747579030161156,6175,20000,14896,-5104
4943,212796359,1747579030186196,11949,16000,25040,9040
4944,212816359,1747579030197793,6720,20000,11597,-8403
4945,212832359,1747579030214932,7536,16000,17139,1139
4946,212848359,1747579030257069,25757,16000,42137,26137
4947,212882359,1747579030261080,4904,34000,4011,-29989
4948,212896359,1747579030276686,5925,14000,15606,1606
4949,212910359,1747579030308140,17421,14000,31454,17454
4950,212936359,1747579030318607,7159,26000,10467,-15533
4951,212952359,1747579030331607,5210,16000,13000,-3000
4952,212966359,1747579030371607,22643,14000,40000,26000
4953,212998359,1747579030378336,6512,32000,6729,-25271
4954,213014359,1747579030397526,8523,16000,19190,3190
4955,213032359,1747579030424731,13794,18000,27205,9205
4956,213054359,1747579030435923,6783,22000,11192,-10808
4957,213070359,1747579030453012,8565,16000,17089,1089
4958,213088359,1747579030488860,19358,18000,35848,17848
4959,213116359,1747579030498175,6947,28000,9315,-18685
4960,213132359,1747579030516619,8502,16000,18444,2444
4961,213150359,1747579030538673,11610,18000,22054,4054
4962,213170359,1747579030550586,6554,20000,11913,-8087
4963,213186359,1747579030566188,6250,16000,15602,-398
4964,213202359,1747579030599223,17355,16000,33035,17035
4965,213228359,1747579030613170,9510,26000,13947,-12053
4966,213246359,1747579030628779,8721,18000,15609,-2391
4967,213264359,1747579030661508,19435,18000,32729,14729
4968,213292359,1747579030673005,6752,28000,11497,-16503
4969,213308359,1747579030687098,4815,16000,14093,-1907
4970,213322359,1747579030723580,20568,14000,36482,22482
4971,213352359,1747579030731346,5476,30000,7766,-22234
4972,213366359,1747579030744357,4391,14000,13011,-989
4973,213380359,1747579030786232,23083,14000,41875,27875
4974,213412359,1747579030801599,12219,32000,15367,-16633
4975,213434359,1747579030813672,5844,22000,12073,-9927
4976,213448359,1747579030838038,12395,14000,24366,10366
4977,213470359,1747579030855063,11149,22000,17025,-4975
4978,213490359,1747579030874342,9026,20000,19279,-721
4979,213508359,1747579030896659,11752,18000,22317,4317
4980,213528359,1747579030909561,7436,20000,12902,-7098
4981,213544359,1747579030924784,6516,16000,15223,-777
4982,213560359,1747579030965990,22843,16000,41206,25206
4983,213592359,1747579030976057,9024,32000,10067,-21933
4984,213610359,1747579030989489,5202,18000,13432,-4568
4985,213624359,1747579031014019,12744,14000,24530,10530
4986,213646359,1747579031042607,16599,22000,28588,6588
4987,213672359,1747579031073133,20950,26000,30526,4526
4988,213702359,1747579031082947,6229,30000,9814,-20186
4989,213718359,1747579031097986,6226,16000,15039,-961
4990,213734359,1747579031128079,15325,16000,30093,14093
4991,213758359,1747579031140501,7065,24000,12422,-11578
4992,213774359,1747579031154776,6018,16000,14275,-1725
4993,213790359,1747579031187046,17344,16000,32270,16270
4994,213816359,1747579031290988,83246,26000,103942,77942
4995,213908359,1747579031306132,18024,92000,15144,-76856
