trial,local_us,remote_us,latency_us,delta_local_us,delta_remote_us,error_us
563,11204355,1747574577815649,9375,18000,17863,-137
564,11222355,1747574577833627,9352,18000,17978,-22
565,11240355,1747574577851065,8946,18000,17438,-562
566,11258355,1747574577869150,8999,18000,18085,85
567,11276355,1747574577886943,8851,18000,17793,-207
568,11294355,1747574577905043,8897,18000,18100,100
569,11312355,1747574577923061,8933,18000,18018,18
570,11330355,1747574577941600,9316,18000,18539,539
571,11348355,1747574577959596,9306,18000,17996,-4
572,11366355,1747574577977289,9100,18000,17693,-307
573,11384355,1747574577995743,9421,18000,18454,454
574,11402355,1747574578013871,9495,18000,18128,128
575,11420355,1747574578031316,9101,18000,17445,-555
576,11438355,1747574578049320,9147,18000,18004,4
577,11456355,1747574578068009,9726,18000,18689,689
578,11474355,1747574578085585,9296,18000,17576,-424
579,11492355,1747574578103262,9098,18000,17677,-323
580,11510355,1747574578121320,9142,18000,18058,58
581,11528355,1747574578139597,9305,18000,18277,277
582,11546355,1747574578157952,9602,18000,18355,355
583,11564355,1747574578175742,9421,18000,17790,-210
584,11582355,1747574578193349,9152,18000,17607,-393
585,11600355,1747574578211715,9385,18000,18366,366
586,11618355,1747574578229962,9613,18000,18247,247
587,11636355,1747574578247576,9284,18000,17614,-386
588,11654355,1747574578265726,9380,18000,18150,150
589,11672355,1747574578283414,9188,18000,17688,-312
590,11690355,1747574578301556,9243,18000,18142,142
591,11708355,1747574578319388,9309,18000,17832,-168
592,11726355,1747574578337379,9192,18000,17991,-9
593,11744355,1747574578355752,9426,18000,18373,373
594,11762355,1747574578373257,9113,18000,17505,-495
595,11780355,1747574578391836,9506,18000,18579,579
596,11798355,1747574578409611,9359,18000,17775,-225
597,11816355,1747574578427469,9255,18000,17858,-142
598,11834355,1747574578445876,9631,18000,18407,407
599,11852355,1747574578463970,9600,18000,18094,94
600,11870355,1747574578481790,9484,18000,17820,-180
601,11888355,1747574578499228,9081,18000,17438,-562
602,11906355,1747574578517839,9524,18000,18611,611
603,11924355,1747574578535576,9332,18000,17737,-263
604,11942355,1747574578553631,9369,18000,18055,55
605,11960355,1747574578571351,9170,18000,17720,-280
606,11978355,1747574578589644,9370,18000,18293,293
607,11996355,1747574578607104,8997,18000,17460,-540
608,12014355,1747574578625718,9432,18000,18614,614
609,12032355,1747574578643966,9641,18000,18248,248
610,12050355,1747574578661856,9502,18000,17890,-110
611,12068355,1747574578679700,9398,18000,17844,-156
612,12086355,1747574578697956,9583,18000,18256,256
613,12104355,1747574578715290,9133,18000,17334,-666
614,12122355,1747574578733603,9307,18000,18313,313
615,12140355,1747574578751623,9367,18000,18020,20
616,12158355,1747574578769682,9386,18000,18059,59
617,12176355,1747574578787597,9344,18000,17915,-85
618,12194355,1747574578806007,9639,18000,18410,410
619,12212355,1747574578823655,9395,18000,17648,-352
620,12230355,1747574578841730,9515,18000,18075,75
621,12248355,1747574578859979,9614,18000,18249,249
622,12266355,1747574578877817,9475,18000,17838,-162
623,12284355,1747574578895822,9484,18000,18005,5
624,12302355,1747574578913966,9603,18000,18144,144
625,12320355,1747574578931595,9336,18000,17629,-371
626,12338355,1747574578949715,9424,18000,18120,120
627,12356355,1747574578968007,9636,18000,18292,292
628,12374355,1747574578985360,9188,18000,17353,-647
629,12392355,1747574579003842,9503,18000,18482,482
630,12410355,1747574579021532,9330,18000,17690,-310
631,12428355,1747574579039328,9249,18000,17796,-204
632,12446355,1747574579058444,9886,18000,19116,1116
633,12464355,1747574579075549,9261,18000,17105,-895
634,12482355,1747574579093968,9609,18000,18419,419
635,12500355,1747574579111719,9427,18000,17751,-249
636,12518355,1747574579129598,9332,18000,17879,-121
637,12536355,1747574579147223,9096,18000,17625,-375
638,12554355,1747574579166332,9826,18000,19109,1109
639,12572355,1747574579183813,9506,18000,17481,-519
640,12590355,1747574579201605,9360,18000,17792,-208
641,12608355,1747574579219612,9359,18000,18007,7
642,12626355,1747574579238046,9738,18000,18434,434
643,12644355,1747574579256010,9630,18000,17964,-36
644,12662355,1747574579273631,9370,18000,17621,-379
645,12680355,1747574579291617,9372,18000,17986,-14
646,12698355,1747574579309223,9102,18000,17606,-394
647,12716355,1747574579328015,9650,18000,18792,792
648,12734355,1747574579345402,9209,18000,17387,-613
649,12752355,1747574579363190,9062,18000,17788,-212
650,12770355,1747574579381494,9312,18000,18304,304
651,12788355,1747574579399761,9461,18000,18267,267
652,12806355,1747574579417699,9409,18000,17938,-62
653,12824355,1747574579435828,9510,18000,18129,129
654,12842355,1747574579453852,9504,18000,18024,24
655,12860355,1747574579471578,9460,18000,17726,-274
656,12878355,1747574579489861,9514,18000,18283,283
657,12896355,1747574579507557,9317,18000,17696,-304
658,12914355,1747574579525781,9482,18000,18224,224
659,12932355,1747574579543772,9457,18000,17991,-9
660,12950355,1747574579561883,9525,18000,18111,111
661,12968355,1747574579579782,9467,18000,17899,-101
662,12986355,1747574579597779,9476,18000,17997,-3
663,13004355,1747574579616060,9694,18000,18281,281
664,13022355,1747574579634072,9692,18000,18012,12
665,13040355,1747574579651505,9278,18000,17433,-567
666,13058355,1747574579669484,9287,18000,17979,-21
667,13076355,1747574579687753,9451,18000,18269,269
668,13094355,1747574579705837,9537,18000,18084,84
669,13112355,1747574579723452,9210,18000,17615,-385
670,13130355,1747574579741665,9384,18000,18213,213
671,13148355,1747574579759772,9472,18000,18107,107
672,13166355,1747574579777991,9619,18000,18219,219
673,13184355,1747574579795780,9482,18000,17789,-211
674,13202355,1747574579813337,9172,18000,17557,-443
675,13220355,1747574579831918,9580,18000,18581,581
676,13238355,1747574579849841,9502,18000,17923,-77
677,13256355,1747574579867344,9184,18000,17503,-497
678,13274355,1747574579885643,9375,18000,18299,299
679,13292355,1747574579903633,9372,18000,17990,-10
680,13310355,1747574579921833,9496,18000,18200,200
681,13328355,1747574579939077,8987,18000,17244,-756
682,13346355,1747574579956876,8850,18000,17799,-201
683,13364355,1747574579974996,8894,18000,18120,120
684,13382355,1747574579993465,9266,18000,18469,469
685,13400355,1747574580011103,9008,18000,17638,-362
686,13418355,1747574580029316,9165,18000,18213,213
687,13436355,1747574580047687,9418,18000,18371,371
688,13454355,1747574580065746,9469,18000,18059,59
689,13472355,1747574580083610,9376,18000,17864,-136
690,13490355,1747574580102182,9768,18000,18572,572
691,13508355,1747574580119721,9440,18000,17539,-461
692,13526355,1747574580137174,9031,18000,17453,-547
693,13544355,1747574580155523,9277,18000,18349,349
694,13562355,1747574580173586,9338,18000,18063,63
695,13580355,1747574580191605,9356,18000,18019,19
696,13598355,1747574580209615,9364,18000,18010,10
697,13616355,1747574580227769,9479,18000,18154,154
698,13634355,1747574580245612,9350,18000,17843,-157
699,13652355,1747574580263462,9256,18000,17850,-150
700,13670355,1747574580281592,9341,18000,18130,130
701,13688355,1747574580300007,9630,18000,18415,415
702,13706355,1747574580317751,9465,18000,17744,-256
703,13724355,1747574580335762,9475,18000,18011,11
704,13742355,1747574580353161,9032,18000,17399,-601
705,13760355,1747574580371431,9315,18000,18270,270
706,13778355,1747574580389596,9355,18000,18165,165
707,13796355,1747574580408076,9710,18000,18480,480
708,13814355,1747574580425767,9466,18000,17691,-309
709,13832355,1747574580443940,9597,18000,18173,173
710,13850355,1747574580461772,9485,18000,17832,-168
711,13868355,1747574580479254,9166,18000,17482,-518
712,13886355,1747574580497741,9459,18000,18487,487
713,13904355,1747574580515692,9418,18000,17951,-49
714,13922355,1747574580533315,9158,18000,17623,-377
715,13940355,1747574580551684,9402,18000,18369,369
716,13958355,1747574580569404,9227,18000,17720,-280
717,13976355,1747574580587265,9116,18000,17861,-139
718,13994355,1747574580605761,9446,18000,18496,496
719,14012355,1747574580623642,9386,18000,17881,-119
720,14030355,1747574580641819,9589,18000,18177,177
721,14048355,1747574580659384,9203,18000,17565,-435
722,14066355,1747574580677341,9170,18000,17957,-43
723,14084355,1747574580695764,9466,18000,18423,423
724,14102355,1747574580713778,9492,18000,18014,14
725,14120355,1747574580731630,9369,18000,17852,-148
726,14138355,1747574580749466,9241,18000,17836,-164
727,14156355,1747574580767465,9215,18000,17999,-1
728,14174355,1747574580786249,9848,18000,18784,784
729,14192355,1747574580803491,9275,18000,17242,-758
730,14210355,1747574580821289,9138,18000,17798,-202
731,14228355,1747574580839636,9381,18000,18347,347
732,14246355,1747574580857476,9281,18000,17840,-160
733,14264355,1747574580875370,9282,18000,17894,-106
734,14282355,1747574580894070,9693,18000,18700,700
735,14300355,1747574580911938,9583,18000,17868,-132
736,14318355,1747574580929303,9133,18000,17365,-635
737,14336355,1747574580947231,9107,18000,17928,-72
738,14354355,1747574580965806,9521,18000,18575,575
739,14372355,1747574580983285,9133,18000,17479,-521
740,14390355,1747574581001210,9081,18000,17925,-75
741,14408355,1747574581019629,9377,18000,18419,419
742,14426355,1747574581037366,9185,18000,17737,-263
743,14444355,1747574581055474,9257,18000,18108,108
744,14462355,1747574581073525,9310,18000,18051,51
745,14480355,1747574581091580,9419,18000,18055,55
746,14498355,1747574581109619,9372,18000,18039,39
747,14516355,1747574581127599,9344,18000,17980,-20
748,14534355,1747574581145773,9485,18000,18174,174
749,14552355,1747574581163612,9364,18000,17839,-161
750,14570355,1747574581181826,9503,18000,18214,214
751,14588355,1747574581199807,9519,18000,17981,-19
752,14606355,1747574581217124,9018,18000,17317,-683
753,14624355,1747574581236194,9838,18000,19070,1070
754,14642355,1747574581254070,9703,18000,17876,-124
755,14660355,1747574581271571,9340,18000,17501,-499
756,14678355,1747574581289154,9044,18000,17583,-417
757,14696355,1747574581308328,9861,18000,19174,1174
758,14714355,1747574581326139,9726,18000,17811,-189
759,14732355,1747574581343183,9030,18000,17044,-956
760,14750355,1747574581361533,9297,18000,18350,350
761,14768355,1747574581379148,9014,18000,17615,-385
762,14786355,1747574581397227,9110,18000,18079,79
763,14804355,1747574581415211,9093,18000,17984,-16
764,14822355,1747574581433597,9344,18000,18386,386
765,14840355,1747574581451022,8930,18000,17425,-575
766,14858355,1747574581469724,9459,18000,18702,702
767,14876355,1747574581487753,9485,18000,18029,29
768,14894355,1747574581505493,9293,18000,17740,-260
769,14912355,1747574581523197,9069,18000,17704,-296
770,14930355,1747574581542167,9745,18000,18970,970
771,14948355,1747574581559578,9303,18000,17411,-589
772,14966355,1747574581577705,9449,18000,18127,127
773,14984355,1747574581595592,9347,18000,17887,-113
774,15002355,1747574581613233,9113,18000,17641,-359
775,15020355,1747574581631422,9253,18000,18189,189
776,15038355,1747574581649763,9477,18000,18341,341
777,15056355,1747574581667203,9225,18000,17440,-560
778,15074355,1747574581685042,8967,18000,17839,-161
779,15092355,1747574581703059,8987,18000,18017,17
780,15110355,1747574581721055,8978,18000,17996,-4
781,15128355,1747574581738951,8901,18000,17896,-104
782,15146355,1747574581757062,8986,18000,18111,111
783,15164355,1747574581775073,8997,18000,18011,11
784,15182355,1747574581793253,9132,18000,18180,180
785,15200355,1747574581811260,9195,18000,18007,7
786,15218355,1747574581829272,9130,18000,18012,12
787,15236355,1747574581847277,9120,18000,18005,5
788,15254355,1747574581866020,9624,18000,18743,743
789,15272355,1747574581883255,9148,18000,17235,-765
790,15290355,1747574581901794,9451,18000,18539,539
791,15308355,1747574581919592,9362,18000,17798,-202
792,15326355,1747574581937751,9451,18000,18159,159
793,15344355,1747574581955795,9503,18000,18044,44
794,15362355,1747574581973226,9105,18000,17431,-569
795,15380355,1747574581991911,9554,18000,18685,685
796,15398355,1747574582009098,9001,18000,17187,-813
797,15416355,1747574582027038,8957,18000,17940,-60
798,15434355,1747574582045104,9018,18000,18066,66
799,15452355,1747574582063298,9290,18000,18194,194
800,15470355,1747574582081250,9122,18000,17952,-48
801,15488355,1747574582100134,9831,18000,18884,884
802,15506355,1747574582117613,9365,18000,17479,-521
803,15524355,1747574582135627,9382,18000,18014,14
804,15542355,1747574582153266,9156,18000,17639,-361
805,15560355,1747574582171657,9388,18000,18391,391
806,15578355,1747574582189617,9373,18000,17960,-40
807,15596355,1747574582207272,9138,18000,17655,-345
808,15614355,1747574582226186,9763,18000,18914,914
809,15632355,1747574582243795,9501,18000,17609,-391
810,15650355,1747574582262034,9671,18000,18239,239
811,15668355,1747574582279824,9537,18000,17790,-210
812,15686355,1747574582297210,9113,18000,17386,-614
813,15704355,1747574582315475,9275,18000,18265,265
814,15722355,1747574582334246,9874,18000,18771,771
815,15740355,1747574582351215,9079,18000,16969,-1031
816,15758355,1747574582370122,9715,18000,18907,907
817,15776355,1747574582387601,9365,18000,17479,-521
818,15794355,1747574582405626,9381,18000,18025,25
819,15812355,1747574582423279,9139,18000,17653,-347
820,15830355,1747574582441806,9512,18000,18527,527
821,15848355,1747574582459783,9504,18000,17977,-23
822,15866355,1747574582477481,9278,18000,17698,-302
823,15884355,1747574582495453,9255,18000,17972,-28
824,15902355,1747574582513138,9030,18000,17685,-315
825,15920355,1747574582531617,9369,18000,18479,479
826,15938355,1747574582549224,9116,18000,17607,-393
827,15956355,1747574582567031,8945,18000,17807,-193
828,15974355,1747574582585791,9500,18000,18760,760
829,15992355,1747574582603632,9388,18000,17841,-159
830,16010355,1747574582621116,9040,18000,17484,-516
831,16028355,1747574582640131,9710,18000,19015,1015
832,16046355,1747574582657219,9103,18000,17088,-912
833,16064355,1747574582675802,9529,18000,18583,583
834,16082355,1747574582694170,9745,18000,18368,368
835,16100355,1747574582712105,9695,18000,17935,-65
836,16118355,1747574582729229,9118,18000,17124,-876
837,16136355,1747574582747150,9045,18000,17921,-79
838,16154355,1747574582765598,9356,18000,18448,448
839,16172355,1747574582784161,9748,18000,18563,563
840,16190355,1747574582801182,9080,18000,17021,-979
841,16208355,1747574582819218,9106,18000,18036,36
842,16226355,1747574582837503,9312,18000,18285,285
843,16244355,1747574582855946,9644,18000,18443,443
844,16262355,1747574582873561,9324,18000,17615,-385
845,16280355,1747574582891323,9177,18000,17762,-238
846,16298355,1747574582909753,9471,18000,18430,430
847,16316355,1747574582927584,9352,18000,17831,-169
848,16334355,1747574582945636,9378,18000,18052,52
849,16352355,1747574582963321,9187,18000,17685,-315
850,16370355,1747574582981665,9412,18000,18344,344
851,16388355,1747574582999778,9483,18000,18113,113
852,16406355,1747574583017399,9232,18000,17621,-379
853,16424355,1747574583035121,9025,18000,17722,-278
854,16442355,1747574583053585,9353,18000,18464,464
855,16460355,1747574583071174,9151,18000,17589,-411
856,16478355,1747574583090043,9657,18000,18869,869
857,16496355,1747574583107242,9128,18000,17199,-801
858,16514355,1747574583126067,9700,18000,18825,825
859,16532355,1747574583143730,9456,18000,17663,-337
860,16550355,1747574583161783,9493,18000,18053,53
861,16568355,1747574583179458,9242,18000,17675,-325
862,16586355,1747574583197750,9485,18000,18292,292
863,16604355,1747574583216222,9834,18000,18472,472
864,16622355,1747574583233367,9208,18000,17145,-855
865,16640355,1747574583252122,9712,18000,18755,755
866,16658355,1747574583269294,9132,18000,17172,-828
867,16676355,1747574583287460,9261,18000,18166,166
868,16694355,1747574583305443,9272,18000,17983,-17
869,16712355,1747574583323166,9073,18000,17723,-277
870,16730355,1747574583341507,9325,18000,18341,341
871,16748355,1747574583359261,9150,18000,17754,-246
